"Media ID","Title","Album Artist","Album","Artist","Rating Count","User Rating","Track No","Year","Duration","Added","Updated"
"14292","21 Let It Be","The Beatles","Anthology 3","N/A","N/A","N/A","2","N/A","0:04:05","2017-07-31","2019-07-20"
"14293","22 I Me Mine","The Beatles","Anthology 3","N/A","N/A","N/A","2","N/A","0:01:47","2017-07-31","2019-07-20"
"14294","23 The End","The Beatles","Anthology 3","N/A","N/A","N/A","2","N/A","0:02:50","2017-07-31","2019-07-20"
"20176","No Reply","The Beatles","Beatles For Sale","N/A","N/A","N/A","1","N/A","0:02:16","2017-10-21","2019-07-20"
"20177","I'm A Loser","The Beatles","Beatles For Sale","N/A","N/A","N/A","2","N/A","0:02:30","2017-10-21","2019-07-20"
"20178","Baby's In Black","The Beatles","Beatles For Sale","N/A","N/A","N/A","3","N/A","0:02:04","2017-10-21","2019-07-20"
"20179","Rock And Roll Music","The Beatles","Beatles For Sale","N/A","N/A","N/A","4","N/A","0:02:31","2017-10-21","2019-07-20"
"20180","I'll Follow The Sun","The Beatles","Beatles For Sale","N/A","N/A","N/A","5","N/A","0:01:48","2017-10-21","2019-07-20"
"20181","Mr. Moonlight","The Beatles","Beatles For Sale","N/A","N/A","N/A","6","N/A","0:02:38","2017-10-21","2019-07-20"
"20182","Kansas City _ Hey-Hey-Hey-Hey!","The Beatles","Beatles For Sale","N/A","N/A","N/A","7","N/A","0:02:38","2017-10-21","2019-07-20"
"20183","Eight Days A Week","The Beatles","Beatles For Sale","N/A","3116480","N/A","8","N/A","0:02:43","2017-10-21","2019-07-20"
"20184","Words Of Love","The Beatles","Beatles For Sale","N/A","N/A","N/A","9","N/A","0:02:04","2017-10-21","2019-07-20"
"20185","Honey Don't","The Beatles","Beatles For Sale","N/A","N/A","N/A","10","N/A","0:02:57","2017-10-21","2019-07-20"
"20186","Every Little Thing","The Beatles","Beatles For Sale","N/A","N/A","N/A","11","N/A","0:02:03","2017-10-21","2019-07-20"
"20187","I Don't Want To Spoil The Party","The Beatles","Beatles For Sale","N/A","N/A","N/A","12","N/A","0:02:34","2017-10-21","2019-07-20"
"20188","What You're Doing","The Beatles","Beatles For Sale","N/A","N/A","N/A","13","N/A","0:02:30","2017-10-21","2019-07-20"
"20189","Everybody's Trying To Be My Baby","The Beatles","Beatles For Sale","N/A","N/A","N/A","14","N/A","0:02:26","2017-10-21","2019-07-20"
"20191","A Hard Day's Night","The Beatles","A Hard Day's Night","N/A","3841518","N/A","1","N/A","0:02:34","2017-10-21","2019-07-20"
"20192","I Should Have Known Better","The Beatles","A Hard Day's Night","N/A","N/A","N/A","2","N/A","0:02:43","2017-10-21","2019-07-20"
"20193","If I Fell","The Beatles","A Hard Day's Night","N/A","N/A","N/A","3","N/A","0:02:19","2017-10-21","2019-07-20"
"20194","I'm Happy Just To Dance With You","The Beatles","A Hard Day's Night","N/A","N/A","N/A","4","N/A","0:01:56","2017-10-21","2019-07-20"
"20195","And I Love Her","The Beatles","A Hard Day's Night","N/A","2801690","N/A","5","N/A","0:02:29","2017-10-21","2019-07-20"
"20196","Tell Me Why","The Beatles","A Hard Day's Night","N/A","N/A","N/A","6","N/A","0:02:08","2017-10-21","2019-07-20"
"20197","Can't Buy Me Love","The Beatles","A Hard Day's Night","N/A","4012705","N/A","7","N/A","0:02:11","2017-10-21","2019-07-20"
"20198","Any Time At All","The Beatles","A Hard Day's Night","N/A","N/A","N/A","8","N/A","0:02:11","2017-10-21","2019-07-20"
"20199","I'll Cry Instead","The Beatles","A Hard Day's Night","N/A","N/A","N/A","9","N/A","0:01:45","2017-10-21","2019-07-20"
"20200","Things We Said Today","The Beatles","A Hard Day's Night","N/A","N/A","N/A","10","N/A","0:02:35","2017-10-21","2019-07-20"
"20201","When I Get Home","The Beatles","A Hard Day's Night","N/A","N/A","N/A","11","N/A","0:02:16","2017-10-21","2019-07-20"
"20202","You Can't Do That","The Beatles","A Hard Day's Night","N/A","N/A","N/A","12","N/A","0:02:34","2017-10-21","2019-07-20"
"20203","I'll Be Back","The Beatles","A Hard Day's Night","N/A","N/A","N/A","13","N/A","0:02:24","2017-10-21","2019-07-20"
"20161","Help!","The Beatles","Help!","N/A","6263475","N/A","1","N/A","0:02:19","2017-10-21","2019-07-20"
"20162","The Night Before","The Beatles","Help!","N/A","N/A","N/A","2","N/A","0:02:34","2017-10-21","2019-07-20"
"20163","You've Got To Hide Your Love Away","The Beatles","Help!","N/A","N/A","N/A","3","N/A","0:02:09","2017-10-21","2019-07-20"
"20164","I Need You","The Beatles","Help!","N/A","N/A","N/A","4","N/A","0:02:28","2017-10-21","2019-07-20"
"20165","Another Girl","The Beatles","Help!","N/A","N/A","N/A","5","N/A","0:02:05","2017-10-21","2019-07-20"
"20166","You're Going To Lose That Girl","The Beatles","Help!","N/A","N/A","N/A","6","N/A","0:02:18","2017-10-21","2019-07-20"
"20167","Ticket To Ride","The Beatles","Help!","N/A","3570610","N/A","7","N/A","0:03:09","2017-10-21","2019-07-20"
"20168","Act Naturally","The Beatles","Help!","N/A","N/A","N/A","8","N/A","0:02:30","2017-10-21","2019-07-20"
"20169","It's Only Love","The Beatles","Help!","N/A","N/A","N/A","9","N/A","0:01:56","2017-10-21","2019-07-20"
"20170","You Like Me Too Much","The Beatles","Help!","N/A","N/A","N/A","10","N/A","0:02:36","2017-10-21","2019-07-20"
"20171","Tell Me What You See","The Beatles","Help!","N/A","N/A","N/A","11","N/A","0:02:37","2017-10-21","2019-07-20"
"20172","I've Just Seen A Face","The Beatles","Help!","N/A","N/A","N/A","12","N/A","0:02:05","2017-10-21","2019-07-20"
"20173","Yesterday","The Beatles","Help!","N/A","6644800","N/A","13","N/A","0:02:05","2017-10-21","2019-07-20"
"20174","Dizzy Miss Lizzy","The Beatles","Help!","N/A","N/A","N/A","14","N/A","0:02:56","2017-10-21","2019-07-20"
"14438","Two Of Us","The Beatles","Let It Be","N/A","N/A","N/A","1","N/A","0:03:36","2017-07-31","2019-07-20"
"14439","Dig A Pony","The Beatles","Let It Be","N/A","N/A","N/A","2","N/A","0:03:55","2017-07-31","2019-07-20"
"14440","Across The Universe","The Beatles","Let It Be","N/A","3938074","N/A","3","N/A","0:03:48","2017-07-31","2019-07-20"
"14441","I Me Mine","The Beatles","Let It Be","N/A","N/A","N/A","4","N/A","0:02:25","2017-07-31","2019-07-20"
"14442","Dig It","The Beatles","Let It Be","N/A","N/A","N/A","5","N/A","0:00:50","2017-07-31","2019-07-20"
"14443","Let It Be","The Beatles","Let It Be","N/A","6895658","N/A","6","N/A","0:04:03","2017-07-31","2019-07-20"
"14444","Maggie Mae","The Beatles","Let It Be","N/A","N/A","N/A","7","N/A","0:00:40","2017-07-31","2019-07-20"
"14445","I've Got A Feeling","The Beatles","Let It Be","N/A","N/A","N/A","8","N/A","0:03:37","2017-07-31","2019-07-20"
"14446","One After 909","The Beatles","Let It Be","N/A","N/A","N/A","9","N/A","0:02:53","2017-07-31","2019-07-20"
"14447","The Long And Winding Road","The Beatles","Let It Be","N/A","2473018","N/A","10","N/A","0:03:38","2017-07-31","2019-07-20"
"14448","For You Blue","The Beatles","Let It Be","N/A","N/A","N/A","11","N/A","0:02:32","2017-07-31","2019-07-20"
"14449","Get Back","The Beatles","Let It Be","N/A","4229761","N/A","12","N/A","0:03:09","2017-07-31","2019-07-20"
"14352","Because (Love Remix)","The Beatles","Love","N/A","N/A","N/A","1","N/A","0:02:44","2017-07-31","2019-07-20"
"14353","Get Back (Love Remix)","The Beatles","Love","N/A","N/A","N/A","2","N/A","0:02:05","2017-07-31","2019-07-20"
"14354","Glass Onion (Love Remix)","The Beatles","Love","N/A","N/A","N/A","3","N/A","0:01:20","2017-07-31","2019-07-20"
"14355","Eleanor Rigby _ Julia (Love Remix)","The Beatles","Love","N/A","N/A","N/A","4","N/A","0:03:05","2017-07-31","2019-07-20"
"14356","I Am The Walrus (Love Remix)","The Beatles","Love","N/A","N/A","N/A","5","N/A","0:04:28","2017-07-31","2019-07-20"
"14357","I Want To Hold Your Hand (Love Remix)","The Beatles","Love","N/A","N/A","N/A","6","N/A","0:01:22","2017-07-31","2019-07-20"
"14358","Drive My Car _ The Word _ What You're Doing (Love Remix)","The Beatles","Love","N/A","N/A","N/A","7","N/A","0:01:54","2017-07-31","2019-07-20"
"14359","Gnik Nus","The Beatles","Love","N/A","N/A","N/A","8","N/A","0:00:55","2017-07-31","2019-07-20"
"14360","Something _ Blue Jay Way (Love Remix)","The Beatles","Love","N/A","N/A","N/A","9","N/A","0:03:29","2017-07-31","2019-07-20"
"14361","Being For The Benefit Of Mr. Kite! _ I Want You (She's So Heavy) _ Helter Skelter (Love Remix)","The Beatles","Love","N/A","N/A","N/A","10","N/A","0:03:22","2017-07-31","2019-07-20"
"14362","Help! (Love Remix)","The Beatles","Love","N/A","N/A","N/A","11","N/A","0:02:18","2017-07-31","2019-07-20"
"14363","Blackbird _ Yesterday (Love Remix)","The Beatles","Love","N/A","N/A","N/A","12","N/A","0:02:31","2017-07-31","2019-07-20"
"14364","Strawberry Fields Forever (Love Remix)","The Beatles","Love","N/A","N/A","N/A","13","N/A","0:04:31","2017-07-31","2019-07-20"
"14365","Within You Without You _ Tomorrow Never Knows (Love Remix)","The Beatles","Love","N/A","N/A","N/A","14","N/A","0:03:07","2017-07-31","2019-07-20"
"14366","Lucy In The Sky With Diamonds (Love Remix)","The Beatles","Love","N/A","N/A","N/A","15","N/A","0:04:10","2017-07-31","2019-07-20"
"14367","Octopus's Garden _ Sun King (Love Remix)","The Beatles","Love","N/A","N/A","N/A","16","N/A","0:03:18","2017-07-31","2019-07-20"
"14368","Lady Madonna (Love Remix)","The Beatles","Love","N/A","N/A","N/A","17","N/A","0:02:56","2017-07-31","2019-07-20"
"14369","Here Comes The Sun _ The Inner Light (Love Remix)","The Beatles","Love","N/A","N/A","N/A","18","N/A","0:04:18","2017-07-31","2019-07-20"
"14370","Come Together _ Dear Prudence _ Cry Baby Cry (Love Remix)","The Beatles","Love","N/A","N/A","N/A","19","N/A","0:04:45","2017-07-31","2019-07-20"
"14371","Revolution (Love Remix)","The Beatles","Love","N/A","N/A","N/A","20","N/A","0:02:14","2017-07-31","2019-07-20"
"14372","Back In The U.S.S.R. (Love Remix)","The Beatles","Love","N/A","N/A","N/A","21","N/A","0:01:53","2017-07-31","2019-07-20"
"14373","While My Guitar Gently Weeps (Love Remix)","The Beatles","Love","N/A","N/A","N/A","22","N/A","0:03:46","2017-07-31","2019-07-20"
"14374","A Day In The Life (Love Remix)","The Beatles","Love","N/A","N/A","N/A","23","N/A","0:05:08","2017-07-31","2019-07-20"
"14375","Hey Jude (Love Remix)","The Beatles","Love","N/A","N/A","N/A","24","N/A","0:03:58","2017-07-31","2019-07-20"
"14376","Sgt. Pepper's Lonely Hearts Club Band (Reprise) (Love Remix)","The Beatles","Love","N/A","N/A","N/A","25","N/A","0:01:22","2017-07-31","2019-07-20"
"14377","All You Need Is Love (Love Remix)","The Beatles","Love","N/A","N/A","N/A","26","N/A","0:03:38","2017-07-31","2019-07-20"
"20149","Magical Mystery Tour","The Beatles","Magical Mystery Tour","N/A","N/A","N/A","1","N/A","0:02:50","2017-10-21","2019-07-20"
"20150","The Fool On The Hill","The Beatles","Magical Mystery Tour","N/A","N/A","N/A","2","N/A","0:02:59","2017-10-21","2019-07-20"
"20151","Flying","The Beatles","Magical Mystery Tour","N/A","N/A","N/A","3","N/A","0:02:15","2017-10-21","2019-07-20"
"20152","Blue Jay Way","The Beatles","Magical Mystery Tour","N/A","N/A","N/A","4","N/A","0:03:55","2017-10-21","2019-07-20"
"20153","Your Mother Should Know","The Beatles","Magical Mystery Tour","N/A","N/A","N/A","5","N/A","0:02:28","2017-10-21","2019-07-20"
"20154","I Am The Walrus","The Beatles","Magical Mystery Tour","N/A","3705592","N/A","6","N/A","0:04:35","2017-10-21","2019-07-20"
"20155","Hello Goodbye","The Beatles","Magical Mystery Tour","N/A","3565030","N/A","7","N/A","0:03:28","2017-10-21","2019-07-20"
"20156","Strawberry Fields Forever","The Beatles","Magical Mystery Tour","N/A","4351750","N/A","8","N/A","0:04:07","2017-10-21","2019-07-20"
"20157","Penny Lane","The Beatles","Magical Mystery Tour","N/A","3832737","N/A","9","N/A","0:03:00","2017-10-21","2019-07-20"
"20158","Baby You're A Rich Man","The Beatles","Magical Mystery Tour","N/A","N/A","N/A","10","N/A","0:03:01","2017-10-21","2019-07-20"
"20159","All You Need Is Love","The Beatles","Magical Mystery Tour","N/A","5317266","N/A","11","N/A","0:03:50","2017-10-21","2019-07-20"
"20098","Love Me Do [Single Version]","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","1","N/A","0:02:25","2017-10-21","2019-07-20"
"20099","From Me To You","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","2","N/A","0:01:57","2017-10-21","2019-07-20"
"20100","Thank You Girl","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","3","N/A","0:02:03","2017-10-21","2019-07-20"
"20101","She Loves You","The Beatles","Past Masters, Vol. 1","N/A","3325788","N/A","4","N/A","0:02:21","2017-10-21","2019-07-20"
"20102","I'll Get You","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","5","N/A","0:02:06","2017-10-21","2019-07-20"
"20103","I Want To Hold Your Hand","The Beatles","Past Masters, Vol. 1","N/A","3984910","N/A","6","N/A","0:02:26","2017-10-21","2019-07-20"
"20104","This Boy","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","7","N/A","0:02:16","2017-10-21","2019-07-20"
"20105","Komm, Gib Mir Deine Hand","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","8","N/A","0:02:25","2017-10-21","2019-07-20"
"20106","Sie Leibt Dich","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","9","N/A","0:02:19","2017-10-21","2019-07-20"
"20107","Long Tall Sally","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","10","N/A","0:02:02","2017-10-21","2019-07-20"
"20108","I Call Your Name","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","11","N/A","0:02:08","2017-10-21","2019-07-20"
"20109","Slow Down","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","12","N/A","0:02:56","2017-10-21","2019-07-20"
"20110","Matchbox","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","13","N/A","0:01:58","2017-10-21","2019-07-20"
"20111","I Feel Fine","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","14","N/A","0:02:19","2017-10-21","2019-07-20"
"20112","She's A Woman","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","15","N/A","0:03:02","2017-10-21","2019-07-20"
"20113","Bad Boy","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","16","N/A","0:02:20","2017-10-21","2019-07-20"
"20114","Yes It Is","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","17","N/A","0:02:42","2017-10-21","2019-07-20"
"20115","I'm Down","The Beatles","Past Masters, Vol. 1","N/A","N/A","N/A","18","N/A","0:02:33","2017-10-21","2019-07-20"
"20082","Day Tripper","The Beatles","Past Masters, Vol. 2","N/A","2520444","N/A","1","N/A","0:02:49","2017-10-21","2019-07-20"
"20083","We Can Work It Out","The Beatles","Past Masters, Vol. 2","N/A","2459525","N/A","2","N/A","0:02:15","2017-10-21","2019-07-20"
"20084","Paperback Writer","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","3","N/A","0:02:18","2017-10-21","2019-07-20"
"20085","Rain","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","4","N/A","0:03:01","2017-10-21","2019-07-20"
"20086","Lady Madonna","The Beatles","Past Masters, Vol. 2","N/A","2858788","N/A","5","N/A","0:02:17","2017-10-21","2019-07-20"
"20087","The Inner Light","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","6","N/A","0:02:36","2017-10-21","2019-07-20"
"20088","Hey Jude","The Beatles","Past Masters, Vol. 2","N/A","5504095","N/A","7","N/A","0:07:09","2017-10-21","2019-07-20"
"20089","Revolution","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","8","N/A","0:03:24","2017-10-21","2019-07-20"
"20090","Get Back","The Beatles","Past Masters, Vol. 2","N/A","4241539","N/A","9","N/A","0:03:11","2017-10-21","2019-07-20"
"20091","Don't Let Me Down","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","10","N/A","0:03:35","2017-10-21","2019-07-20"
"20092","The Ballad Of John And Yoko","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","11","N/A","0:02:59","2017-10-21","2019-07-20"
"20093","Old Brown Shoe","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","12","N/A","0:03:18","2017-10-21","2019-07-20"
"20094","Across The Universe","The Beatles","Past Masters, Vol. 2","N/A","3949236","N/A","13","N/A","0:03:49","2017-10-21","2019-07-20"
"20095","Let It Be","The Beatles","Past Masters, Vol. 2","N/A","6914036","N/A","14","N/A","0:03:51","2017-10-21","2019-07-20"
"20096","You Know My Name (Look Up The Number)","The Beatles","Past Masters, Vol. 2","N/A","N/A","N/A","15","N/A","0:04:19","2017-10-21","2019-07-20"
"14394","I Saw Her Standing There","The Beatles","Please Please Me","N/A","N/A","N/A","1","N/A","0:02:53","2017-07-31","2019-07-20"
"14395","Misery","The Beatles","Please Please Me","N/A","N/A","N/A","2","N/A","0:01:48","2017-07-31","2019-07-20"
"14396","Anna (Go To Him)","The Beatles","Please Please Me","N/A","N/A","N/A","3","N/A","0:02:57","2017-07-31","2019-07-20"
"14397","Chains","The Beatles","Please Please Me","N/A","N/A","N/A","4","N/A","0:02:25","2017-07-31","2019-07-20"
"14398","Boys","The Beatles","Please Please Me","N/A","N/A","N/A","5","N/A","0:02:26","2017-07-31","2019-07-20"
"14399","Ask Me Why","The Beatles","Please Please Me","N/A","N/A","N/A","6","N/A","0:02:26","2017-07-31","2019-07-20"
"14400","Please Please Me","The Beatles","Please Please Me","N/A","N/A","N/A","7","N/A","0:02:00","2017-07-31","2019-07-20"
"14401","Love Me Do","The Beatles","Please Please Me","N/A","3919605","N/A","8","N/A","0:02:21","2017-07-31","2019-07-20"
"14402","P.S. I Love You","The Beatles","Please Please Me","N/A","N/A","N/A","9","N/A","0:02:04","2017-07-31","2019-07-20"
"14403","Baby It's You","The Beatles","Please Please Me","N/A","N/A","N/A","10","N/A","0:02:40","2017-07-31","2019-07-20"
"14404","Do You Want To Know A Secret","The Beatles","Please Please Me","N/A","N/A","N/A","11","N/A","0:01:57","2017-07-31","2019-07-20"
"14405","A Taste Of Honey","The Beatles","Please Please Me","N/A","N/A","N/A","12","N/A","0:02:03","2017-07-31","2019-07-20"
"14406","There's A Place","The Beatles","Please Please Me","N/A","N/A","N/A","13","N/A","0:01:50","2017-07-31","2019-07-20"
"14407","Twist And Shout","The Beatles","Please Please Me","N/A","3094018","N/A","14","N/A","0:02:35","2017-07-31","2019-07-20"
"14451","Taxman","The Beatles","Revolver","N/A","N/A","N/A","1","N/A","0:02:38","2017-07-31","2019-07-20"
"14452","Eleanor Rigby","The Beatles","Revolver","N/A","5598727","N/A","2","N/A","0:02:06","2017-07-31","2019-07-20"
"14453","I'm Only Sleeping","The Beatles","Revolver","N/A","N/A","N/A","3","N/A","0:03:00","2017-07-31","2019-07-20"
"14454","Love You To","The Beatles","Revolver","N/A","N/A","N/A","4","N/A","0:02:59","2017-07-31","2019-07-20"
"14455","Here, There And Everywhere","The Beatles","Revolver","N/A","N/A","N/A","5","N/A","0:02:24","2017-07-31","2019-07-20"
"14456","Yellow Submarine","The Beatles","Revolver","N/A","4986676","N/A","6","N/A","0:02:38","2017-07-31","2019-07-20"
"14457","She Said She Said","The Beatles","Revolver","N/A","N/A","N/A","7","N/A","0:02:36","2017-07-31","2019-07-20"
"14458","Good Day Sunshine","The Beatles","Revolver","N/A","N/A","N/A","8","N/A","0:02:09","2017-07-31","2019-07-20"
"14459","And Your Bird Can Sing","The Beatles","Revolver","N/A","N/A","N/A","9","N/A","0:02:00","2017-07-31","2019-07-20"
"14460","For No One","The Beatles","Revolver","N/A","N/A","N/A","10","N/A","0:01:59","2017-07-31","2019-07-20"
"14461","Doctor Robert","The Beatles","Revolver","N/A","N/A","N/A","11","N/A","0:02:14","2017-07-31","2019-07-20"
